mission_step,controller_call_index,mode,candidate_row,candidate_col,candidate_x_m,candidate_y_m,sar_score,sar_reference_score,sar_relevant,sar_cell_radiation_max_excess,radiation_quantity,radiation_unit,radiation_equivalent_priority,max_weight_sum,supported_radiation_cells,total_overlapping_radiation_cells,support_fraction,eligible,chosen,selection_reason,planner_decision_reason
2,2,RADIATION,28,29,522960.9204974669,5696944.290406497,0.00023259098277326052,0.0005371086274252358,False,2.4041035528252404,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00012912647594460976,0.7683886309083854,441,441,1.0,False,False,not_selected_by_original_greedy_fallback,no_candidate_meets_sar_reference_original_greedy_step
2,2,RADIATION,29,27,522920.9204974669,5696964.290406497,0.000382228296488047,0.0005371086274252358,False,2.184978606803155,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00011735708604535466,0.8414152810676171,441,441,1.0,False,False,not_selected_by_original_greedy_fallback,no_candidate_meets_sar_reference_original_greedy_step
2,2,RADIATION,29,29,522960.9204974669,5696964.290406497,8.211847381472826e-05,0.0005371086274252358,False,2.6261681058922095,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.0001410537546743696,1.2820671043433018,441,441,1.0,False,False,not_selected_by_original_greedy_fallback,no_candidate_meets_sar_reference_original_greedy_step
2,2,RADIATION,30,27,522920.9204974669,5696984.290406497,0.0003576721066318631,0.0005371086274252358,False,2.4041035528252404,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00012912647594460976,0.726535647162037,441,441,1.0,False,False,not_selected_by_original_greedy_fallback,no_candidate_meets_sar_reference_original_greedy_step
2,2,RADIATION,30,28,522940.9204974669,5696984.290406497,0.00016920013636351287,0.0005371086274252358,False,2.62616810589221,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00014105375467436963,1.2817881775002047,441,441,1.0,False,False,not_selected_by_original_greedy_fallback,no_candidate_meets_sar_reference_original_greedy_step
2,2,RADIATION,30,29,522960.9204974669,5696984.290406497,0.0,0.0005371086274252358,False,2.699798980520856,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00014500853247516077,1.2820671043433018,441,441,1.0,False,False,not_selected_by_original_greedy_fallback,no_candidate_meets_sar_reference_original_greedy_step
3,3,RADIATION,27,26,522900.9204974669,5696924.290406497,0.0006020526019010792,0.0005371086274252358,True,1.652214636324488,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.874187355281309e-05,0.6526858720985849,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
3,3,RADIATION,27,27,522920.9204974669,5696924.290406497,0.0004973603652590673,0.0005371086274252358,False,1.7047619948226758,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.156423751259143e-05,0.869152994062871,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
3,3,RADIATION,27,28,522940.9204974669,5696924.290406497,0.00040334999302376614,0.0005371086274252358,False,1.8660713836764746,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.0001002283039563982,0.7683886309083854,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
3,3,RADIATION,28,26,522900.9204974669,5696944.290406497,0.0005322544359951113,0.0005371086274252358,False,1.7047619948226758,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.156423751259143e-05,0.8414152810676171,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
3,3,RADIATION,28,28,522940.9204974669,5696944.290406497,0.00019608872979721512,0.0005371086274252358,False,2.114808229244503,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00011358817452771083,1.302397644343929,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
3,3,RADIATION,29,26,522900.9204974669,5696964.290406497,0.0004841461216152806,0.0005371086274252358,False,1.8660713836764746,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.0001002283039563982,0.726535647162037,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
3,3,RADIATION,29,27,522920.9204974669,5696964.290406497,0.00025306334733182664,0.0005371086274252358,False,2.114808229244503,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00011358817452771083,1.2995872117519793,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
3,3,RADIATION,29,28,522940.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,2.3930382308227722,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.00012853214795333336,1.3377291183317959,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,26,25,522880.9204974669,5696904.290406497,0.0007244795341505867,0.0005371086274252358,True,1.3477293688064111,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.238770714202908e-05,0.6526858720985849,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,26,26,522900.9204974669,5696904.290406497,0.0006412757452127756,0.0005371086274252358,True,1.3822549866532365,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.424210786330075e-05,0.869152994062871,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,26,27,522920.9204974669,5696904.290406497,0.0005603722774376082,0.0005371086274252358,True,1.488241404883247,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.993472982542455e-05,0.7683886309083854,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,27,25,522880.9204974669,5696924.290406497,0.0006628702959038062,0.0005371086274252358,True,1.3822549866532365,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.424210786330075e-05,0.8414152810676171,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,27,27,522920.9204974669,5696924.290406497,0.00031326265720761604,0.0005371086274252358,False,1.6577582335401375,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.903962494196268e-05,1.302397644343929,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,28,25,522880.9204974669,5696944.290406497,0.0006113294089989133,0.0005371086274252358,True,1.488241404883247,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.993472982542455e-05,0.726535647162037,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,28,26,522900.9204974669,5696944.290406497,0.00034815672794366007,0.0005371086274252358,False,1.6577582335401373,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.903962494196267e-05,1.2995872117519793,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
4,4,RADIATION,28,27,522920.9204974669,5696944.290406497,0.0,0.0005371086274252358,False,1.8700444225426716,ground_equivalent_excess_gamma_dose_rate,uSv/h,0.0001004416993016112,1.3377291183317959,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,27,24,522860.9204974669,5696924.290406497,0.0007456641797035132,0.0005371086274252358,True,1.2658090755690516,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.798769751612999e-05,0.7363464602927181,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,27,25,522880.9204974669,5696924.290406497,0.00046550055956858384,0.0005371086274252358,False,1.3252687408439077,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.118132743642417e-05,1.3856020731029806,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,27,26,522900.9204974669,5696924.290406497,0.0,0.0005371086274252358,False,1.4720229015604993,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.906362001956728e-05,1.4644606073610333,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,28,24,522860.9204974669,5696944.290406497,0.0007075812728560842,0.0005371086274252358,True,1.2158575979658564,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.530476055879853e-05,0.8412438677897451,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,28,26,522900.9204974669,5696944.290406497,0.00015078699160843775,0.0005371086274252358,False,1.6024475551662656,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.606884068762778e-05,1.4576096870524626,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,29,24,522860.9204974669,5696964.290406497,0.0006669635516667567,0.0005371086274252358,True,1.1998644840649069,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.444575661323909e-05,0.6399995676877684,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,29,25,522880.9204974669,5696964.290406497,0.0005542338934537469,0.0005371086274252358,True,1.2663523150273153,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.80168753761091e-05,0.8848613022776547,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
5,5,RADIATION,29,26,522900.9204974669,5696964.290406497,0.0002965575479991671,0.0005371086274252358,False,1.8096713590097333,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.71990099728479e-05,0.947351424724759,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,28,24,522860.9204974669,5696944.290406497,0.00048823207906224694,0.0005371086274252358,False,1.2129038247308441,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.514611085000024e-05,1.2763603627730586,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,28,25,522880.9204974669,5696944.290406497,0.0,0.0005371086274252358,False,1.2860827316315746,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.907661307419329e-05,1.7016906922800057,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,28,26,522900.9204974669,5696944.290406497,0.0,0.0005371086274252358,False,1.5579080684130853,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.367658642800525e-05,1.6018577583176608,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,29,24,522860.9204974669,5696964.290406497,0.0004476143578729195,0.0005371086274252358,False,1.1964502408268596,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.426237466331074e-05,1.2748864055345788,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,29,26,522900.9204974669,5696964.290406497,0.00014577055639072937,0.0005371086274252358,False,1.6020870022160052,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.604947507760493e-05,1.5108070169258927,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,30,24,522860.9204974669,5696984.290406497,0.0006320584994864763,0.0005371086274252358,True,1.1934472273284176,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.410108021748198e-05,0.7265476886833271,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,30,25,522880.9204974669,5696984.290406497,0.0003471559582544475,0.0005371086274252358,False,1.2031898176863245,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.462436315095215e-05,0.9244649346044521,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
6,6,RADIATION,30,26,522900.9204974669,5696984.290406497,0.0003988339037220995,0.0005371086274252358,False,1.6246308649985237,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.726032539720305e-05,0.7710496770368114,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,29,23,522840.9204974669,5696964.290406497,0.000977350935885242,0.0005371086274252358,True,1.14980286879307,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.175690406670443e-05,0.7531779681828066,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,29,24,522860.9204974669,5696964.290406497,0.00024622895600920136,0.0005371086274252358,False,1.1857864656323978,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.368961409752387e-05,1.4442750910365512,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,29,25,522880.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,1.2321671435237047,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.618076032164906e-05,1.7365056555169858,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,30,23,522840.9204974669,5696984.290406497,0.0009523689330300463,0.0005371086274252358,True,1.0860085709578415,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.833045729192081e-05,0.8412438677897451,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,30,25,522880.9204974669,5696984.290406497,0.00014577055639072937,0.0005371086274252358,False,1.1852975370181027,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.366335331983058e-05,1.3899198527860017,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,31,23,522840.9204974669,5697004.290406496,0.0007115069942424847,0.0005371086274252358,True,1.06933123827277,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.7434703365161524e-05,0.6399995676877684,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,31,24,522860.9204974669,5697004.290406496,0.0004388429082664684,0.0005371086274252358,False,1.0834922725560354,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.8195304733842165e-05,0.8507597748063068,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
7,7,RADIATION,31,25,522880.9204974669,5697004.290406496,0.00033405888963300873,0.0005371086274252358,False,1.1277215947017754,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.057089978480687e-05,0.7502809685390416,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,28,22,522820.9204974669,5696944.290406497,0.000840563476479238,0.0005371086274252358,True,1.020395351310854,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.48063146573664e-05,0.6526858720985849,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,28,23,522840.9204974669,5696944.290406497,0.0005315003142365292,0.0005371086274252358,False,1.1102670473694052,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.9633400988805043e-05,0.9732158407186504,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,28,24,522860.9204974669,5696944.290406497,0.00023691154098790494,0.0005371086274252358,False,1.208446112808388,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.49066832967875e-05,1.504005447887894,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,29,22,522820.9204974669,5696964.290406497,0.0012628843352655047,0.0005371086274252358,True,1.0257860207190348,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.509585216203953e-05,0.8414152810676171,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,29,24,522860.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,1.1729723279456714,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.300135570706831e-05,1.587117101220114,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,30,22,522820.9204974669,5696984.290406497,0.0012382891883088362,0.0005371086274252358,True,1.0423342471684491,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.598467168149622e-05,0.726535647162037,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,30,23,522840.9204974669,5696984.290406497,0.000706139977020845,0.0005371086274252358,True,1.0621203384040103,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.70473997120605e-05,1.4000793078362008,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
8,8,RADIATION,30,24,522860.9204974669,5696984.290406497,0.0,0.0005371086274252358,False,1.1242139160106255,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.038249933608163e-05,1.5240132994339384,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,29,22,522820.9204974669,5696964.290406497,0.0007853855316816233,0.0005371086274252358,True,1.0183401967173205,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.4695930531078465e-05,1.3614224850088474,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,29,23,522840.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,1.0555339281371199,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.6693637934249595e-05,2.0725250314979546,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,29,24,522860.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,1.1707916304637203,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.288422856393227e-05,2.0591457337771444,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,30,22,522820.9204974669,5696984.290406497,0.0007607903847249548,0.0005371086274252358,True,1.0165917835938103,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.460202175378438e-05,1.3635767877454414,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,30,24,522860.9204974669,5696984.290406497,0.0,0.0005371086274252358,False,1.115753555796271,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.992808608985613e-05,2.0892558975953217,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,31,22,522820.9204974669,5697004.290406496,0.0010154244789122003,0.0005371086274252358,True,1.015041585548299,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.451875927933819e-05,0.8280073111292348,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,31,23,522840.9204974669,5697004.290406496,0.00048286582080552096,0.0005371086274252358,False,1.0361137589813718,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.565056389428862e-05,1.3942177368344912,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
9,9,RADIATION,31,24,522860.9204974669,5697004.290406496,0.00021020173482950476,0.0005371086274252358,False,1.0721628855165328,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.7586793581606516e-05,1.3942177368344912,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,28,21,522800.9204974669,5696944.290406497,0.0006277527895557672,0.0005371086274252358,True,0.9948694107675492,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.343529436847114e-05,0.756053459462942,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,28,22,522820.9204974669,5696944.290406497,0.0005681542413975901,0.0005371086274252358,True,1.0054783478029925,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.4005109529425916e-05,1.4210745030069702,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,28,23,522840.9204974669,5696944.290406497,0.0002590910791548814,0.0005371086274252358,False,1.100907688108847,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.9130701728203246e-05,1.4329327023294436,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,29,21,522800.9204974669,5696964.290406497,0.0013414465417204867,0.0005371086274252358,True,0.9960314043469221,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.3497706046120535e-05,0.968906137915811,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,29,23,522840.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,1.0492897024121286,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.635825518340125e-05,2.28440646792345,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,30,21,522800.9204974669,5696984.290406497,0.0015631913359982416,0.0005371086274252358,True,0.9998496647939262,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.370278810890478e-05,0.8279952696079448,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,30,22,522820.9204974669,5696984.290406497,0.0007607903847249548,0.0005371086274252358,True,1.0122380852917852,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.436818086186195e-05,2.008323824662242,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
10,10,RADIATION,30,23,522840.9204974669,5696984.290406497,0.0,0.0005371086274252358,False,1.036858921198723,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.569058719986568e-05,2.28440646792345,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,29,21,522800.9204974669,5696964.290406497,0.0008301529067323047,0.0005371086274252358,True,0.9931780829717318,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.3344451693377386e-05,1.462882107454755,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,29,22,522820.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,1.0037036770396892,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.3909790431644964e-05,2.6673902506031855,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,29,23,522840.9204974669,5696964.290406497,0.0,0.0005371086274252358,False,1.0481850621322066,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.6298924000946505e-05,2.695567890961659,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,30,21,522800.9204974669,5696984.290406497,0.0010518977010100597,0.0005371086274252358,True,0.9897166347962282,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.315853432553255e-05,1.462882107454755,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,30,23,522840.9204974669,5696984.290406497,0.0,0.0005371086274252358,False,1.0340605221604182,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.554028277322048e-05,2.698323980584962,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,31,21,522800.9204974669,5697004.290406496,0.0015709850782412084,0.0005371086274252358,True,0.9863007251461925,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.297506287117863e-05,0.8448388190193233,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,31,22,522820.9204974669,5697004.290406496,0.0007659277291754275,0.0005371086274252358,True,0.9996629490181149,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.369275944349832e-05,1.5822254802759574,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
11,11,RADIATION,31,23,522840.9204974669,5697004.290406496,0.00023336907106874812,0.0005371086274252358,False,1.031490530507328,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.5402246304291926e-05,1.6378235062657844,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
12,12,RADIATION,30,21,522800.9204974669,5696984.290406497,0.0005389214044102396,0.0005371086274252358,True,0.9879852058544094,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.306553778329009e-05,1.6185594069015796,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
12,12,RADIATION,30,22,522820.9204974669,5696984.290406497,0.0,0.0005371086274252358,False,1.0001130760090522,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.3716936152525256e-05,2.813139009464661,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
12,12,RADIATION,30,23,522840.9204974669,5696984.290406497,0.0,0.0005371086274252358,False,1.0334632019320418,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.5508200188420824e-05,2.8250198806167424,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
12,12,RADIATION,31,21,522800.9204974669,5697004.290406496,0.0010580087816413884,0.0005371086274252358,True,0.9770826772991775,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.247995356851358e-05,1.479725656891862,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
12,12,RADIATION,31,23,522840.9204974669,5697004.290406496,0.00023336907106874812,0.0005371086274252358,False,1.0267956927395412,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.5150082517347914e-05,2.2412919062436094,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
12,12,RADIATION,32,21,522800.9204974669,5697024.290406496,0.001587051334969132,0.0005371086274252358,True,0.9680678982122647,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.199576200632224e-05,0.7433791965470806,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
12,12,RADIATION,32,22,522820.9204974669,5697024.290406496,0.001247930216420745,0.0005371086274252358,True,0.9736862676602759,ground_equivalent_excess_gamma_dose_rate,uSv/h,5.2297529476581154e-05,0.9816249759612838,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
