mission_step,controller_call_index,mode,candidate_row,candidate_col,candidate_x_m,candidate_y_m,sar_score,sar_reference_score,sar_relevant,sar_cell_radiation_max_excess,radiation_quantity,radiation_unit,radiation_equivalent_priority,max_weight_sum,supported_radiation_cells,total_overlapping_radiation_cells,support_fraction,eligible,chosen,selection_reason,planner_decision_reason
143,143,RADIATION,9,26,522900.9204974669,5696564.290406497,0.00034568650128822696,0.0005371086274252358,False,0.11537196009815179,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.1967275131677384e-06,1.4665974833235835,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
143,143,RADIATION,9,27,522920.9204974669,5696564.290406497,0.0006937402107011323,0.0005371086274252358,True,0.12015478594122551,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.453617215546466e-06,1.4074522118571475,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
143,143,RADIATION,9,28,522940.9204974669,5696564.290406497,0.0010417987495326998,0.0005371086274252358,True,0.12165367997274112,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.534124107138788e-06,0.7746997404309569,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
143,143,RADIATION,10,26,522900.9204974669,5696584.290406497,0.0,0.0005371086274252358,False,0.11632745737205172,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.248048096097032e-06,1.6689529328520907,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
143,143,RADIATION,10,28,522940.9204974669,5696584.290406497,0.001320102703568604,0.0005371086274252358,True,0.12165367997274112,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.534124107138788e-06,0.9585123796111451,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
143,143,RADIATION,11,26,522900.9204974669,5696604.290406497,0.0006984155876490654,0.0005371086274252358,True,0.1165388410139539,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.259401693873255e-06,1.2888981551067071,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
143,143,RADIATION,11,27,522920.9204974669,5696604.290406497,0.0006985328134418745,0.0005371086274252358,True,0.12015478594122553,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.4536172155464665e-06,1.2888981551067071,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
143,143,RADIATION,11,28,522940.9204974669,5696604.290406497,0.0013222771332098413,0.0005371086274252358,True,0.12165367997274112,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.534124107138788e-06,0.760400287722788,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,10,27,522920.9204974669,5696584.290406497,0.0,0.0005371086274252358,False,0.12632667742388615,ground_equivalent_excess_gamma_dose_rate,uSv/h,6.785114831833401e-06,1.7123484108536584,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,10,28,522940.9204974669,5696584.290406497,0.0009707776498838608,0.0005371086274252358,True,0.13194622026200076,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.086945325887106e-06,1.4020889178110396,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,10,29,522960.9204974669,5696584.290406497,0.001319781527887168,0.0005371086274252358,True,0.13371871609825126,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.182147606459652e-06,0.7725653740103371,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,11,27,522920.9204974669,5696604.290406497,0.0003492077597571313,0.0005371086274252358,False,0.13143525320108287,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.059500844212196e-06,1.4516916867268965,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,11,29,522960.9204974669,5696604.290406497,0.0015959264866441598,0.0005371086274252358,True,0.13371871609825126,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.182147606459652e-06,0.8782152115852799,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,12,27,522920.9204974669,5696624.290406497,0.0010468412656207814,0.0005371086274252358,True,0.13371871609825126,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.182147606459652e-06,0.7493136449466411,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,12,28,522940.9204974669,5696624.290406497,0.0010464485581441199,0.0005371086274252358,True,0.13371871609825126,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.182147606459652e-06,0.8507922999027678,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
144,144,RADIATION,12,29,522960.9204974669,5696624.290406497,0.0010461803502707654,0.0005371086274252358,True,0.13371871609825126,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.182147606459652e-06,0.6657300953090272,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,10,28,522940.9204974669,5696584.290406497,0.0003477583114913124,0.0005371086274252358,False,0.13873602995606257,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.4516318624127165e-06,1.5001309216958347,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,10,29,522960.9204974669,5696584.290406497,0.0006967621894946195,0.0005371086274252358,True,0.1450161149333877,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.78894064464121e-06,1.4074522118571475,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,10,30,522980.9204974669,5696584.290406497,0.0010456839476643755,0.0005371086274252358,True,0.1469982454455851,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.895402584519613e-06,0.7746997404309569,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,11,28,522940.9204974669,5696604.290406497,0.0,0.0005371086274252358,False,0.13996297123146964,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.517531936849242e-06,1.6689529328520907,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,11,30,522980.9204974669,5696604.290406497,0.0013217937363869498,0.0005371086274252358,True,0.1469982454455851,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.895402584519613e-06,0.9585123796111451,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,12,28,522940.9204974669,5696624.290406497,0.0006973614130371896,0.0005371086274252358,True,0.14023440614005608,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.532110939967858e-06,1.2888981551067071,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,12,29,522960.9204974669,5696624.290406497,0.0006970932051638351,0.0005371086274252358,True,0.1450161149333877,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.78894064464121e-06,1.2888981551067071,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
145,145,RADIATION,12,30,522980.9204974669,5696624.290406497,0.0013204181075267463,0.0005371086274252358,True,0.1469982454455851,ground_equivalent_excess_gamma_dose_rate,uSv/h,7.895402584519613e-06,0.760400287722788,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,10,29,522960.9204974669,5696584.290406497,0.00034785259289501477,0.0005371086274252358,False,0.15282711211296915,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.208476042035948e-06,1.5110646709955249,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,10,30,522980.9204974669,5696584.290406497,0.0006967743510647708,0.0005371086274252358,True,0.16006556125903734,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.597259390589155e-06,1.4095865782777672,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,10,31,523000.920497467,5696584.290406497,0.0010455758855461767,0.0005371086274252358,True,0.16235822400064182,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.72040028441837e-06,0.7746997404309569,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,11,29,522960.9204974669,5696604.290406497,0.0,0.0005371086274252358,False,0.15282711211296915,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.208476042035948e-06,1.8351985390045131,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,11,31,523000.920497467,5696604.290406497,0.001321585785161231,0.0005371086274252358,True,0.16235822400064182,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.72040028441837e-06,0.9585123796111451,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,12,29,522960.9204974669,5696624.290406497,0.000348024020154649,0.0005371086274252358,False,0.15282711211296912,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.208476042035947e-06,1.4453408780889612,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,12,30,522980.9204974669,5696624.290406497,0.0009713489225175601,0.0005371086274252358,True,0.16006556125903734,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.597259390589155e-06,1.3835683475204679,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
146,146,RADIATION,12,31,523000.920497467,5696624.290406497,0.0015948530734651288,0.0005371086274252358,True,0.16235822400064182,ground_equivalent_excess_gamma_dose_rate,uSv/h,8.72040028441837e-06,0.760400287722788,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,11,30,522980.9204974669,5696604.290406497,0.0,0.0005371086274252358,False,0.1692839654914012,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.09238783501875e-06,1.7976058819792236,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,11,31,523000.920497467,5696604.290406497,0.0006982158831845705,0.0005371086274252358,True,0.1776852940792544,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.54363044165577e-06,1.4020889178094846,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,11,32,523020.920497467,5696604.290406497,0.0010474544695784657,0.0005371086274252358,True,0.18032479483734637,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.685400304582435e-06,0.7725653740119702,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,12,30,522980.9204974669,5696624.290406497,0.00034797902054089954,0.0005371086274252358,False,0.1769141898234833,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.502213766813875e-06,1.4871867134406775,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,12,32,523020.920497467,5696624.290406497,0.0013210639922453923,0.0005371086274252358,True,0.18032479483734637,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.685400304582435e-06,0.8782152115872867,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,13,30,522980.9204974669,5696644.290406497,0.0010419306255313242,0.0005371086274252358,True,0.18032479483734637,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.685400304582435e-06,0.7493136449449611,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,13,31,523000.920497467,5696644.290406497,0.0010421404144205883,0.0005371086274252358,True,0.18032479483734637,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.685400304582435e-06,0.8507922999024776,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
147,147,RADIATION,13,32,523020.920497467,5696644.290406497,0.0013164521630852353,0.0005371086274252358,True,0.18032479483734637,ground_equivalent_excess_gamma_dose_rate,uSv/h,9.685400304582435e-06,0.6657300953106303,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,11,31,523000.920497467,5696604.290406497,0.00034889082949982725,0.0005371086274252358,False,0.18836951396783222,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.0117489109602114e-05,1.5001309216933836,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,11,32,523020.920497467,5696604.290406497,0.0006981294158937226,0.0005371086274252358,True,0.19822931231854798,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.064706738548637e-05,1.407452211857069,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,11,33,523040.920497467,5696604.290406497,0.0010472644262203767,0.0005371086274252358,True,0.20137066290054823,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.081579203542233e-05,0.774699740433475,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,12,31,523000.920497467,5696624.290406497,0.0,0.0005371086274252358,False,0.19023777713528217,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.0217835136155931e-05,1.6689529328515365,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,12,33,523040.920497467,5696624.290406497,0.0013206358512753897,0.0005371086274252358,True,0.20137066290054823,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.081579203542233e-05,0.9585123796142607,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,13,31,523000.920497467,5696644.290406497,0.0006939867611405303,0.0005371086274252358,True,0.19065109100142788,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.0240034580490064e-05,1.2888981551066303,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,13,32,523020.920497467,5696644.290406497,0.0009682985098051773,0.0005371086274252358,True,0.19822931231854796,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.0647067385486368e-05,1.2888981551066303,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
148,148,RADIATION,13,33,523040.920497467,5696644.290406497,0.0015911550967461123,0.0005371086274252358,True,0.20137066290054823,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.081579203542233e-05,0.7604002877252596,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,12,32,523020.920497467,5696624.290406497,0.0,0.0005371086274252358,False,0.2103219309378249,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.1296572364344036e-05,1.7123484108533258,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,12,33,523040.920497467,5696624.290406497,0.000698578140663225,0.0005371086274252358,True,0.22136238227257146,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.188956453060012e-05,1.4020889178121672,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,12,34,523060.920497467,5696624.290406497,0.0010478547053837828,0.0005371086274252358,True,0.22480519020440531,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.2074480714875719e-05,0.7725653740128388,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,13,32,523020.920497467,5696644.290406497,0.00034624079919301265,0.0005371086274252358,False,0.2203311896448477,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.1834178284911349e-05,1.4516916867269074,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,13,34,523060.920497467,5696644.290406497,0.0013192994039150853,0.0005371086274252358,True,0.22480519020440531,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.2074480714875719e-05,0.8782152115878107,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,14,32,523020.920497467,5696664.290406497,0.0010354912546177957,0.0005371086274252358,True,0.22480519020440531,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.2074480714875719e-05,0.7493136449453711,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,14,33,523040.920497467,5696664.290406497,0.0010371304742748837,0.0005371086274252358,True,0.22480519020440531,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.2074480714875719e-05,0.8507922999027714,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
149,149,RADIATION,14,34,523060.920497467,5696664.290406497,0.0010392202511493235,0.0005371086274252358,True,0.22480519020440531,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.2074480714875719e-05,0.6657300953107743,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,12,33,523040.920497467,5696624.290406497,0.0003492969527423881,0.0005371086274252358,False,0.23620998166671783,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.2687041903715094e-05,1.5001309216958318,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,12,34,523060.920497467,5696624.290406497,0.0006985735174629458,0.0005371086274252358,True,0.24987828252320127,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.3421178134941193e-05,1.4074522118579376,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,12,35,523080.920497467,5696624.290406497,0.0010478104576281105,0.0005371086274252358,True,0.254277360757557,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.3657456422180297e-05,0.774699740433475,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,13,33,523040.920497467,5696644.290406497,0.0,0.0005371086274252358,False,0.2387123187715856,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.282144458849017e-05,1.6689529328521162,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,13,35,523080.920497467,5696644.290406497,0.0013202899921467275,0.0005371086274252358,True,0.254277360757557,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.3657456422180297e-05,0.9585123796142607,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,14,33,523040.920497467,5696664.290406497,0.0006900628096049944,0.0005371086274252358,True,0.2392659081380264,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.2851178350966792e-05,1.2888981551067742,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,14,34,523060.920497467,5696664.290406497,0.0006921525864794344,0.0005371086274252358,True,0.24987828252320127,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.3421178134941193e-05,1.2888981551067742,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
150,150,RADIATION,14,35,523080.920497467,5696664.290406497,0.0013146327723673646,0.0005371086274252358,True,0.254277360757557,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.3657456422180297e-05,0.7604002877252596,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,12,34,523060.920497467,5696624.290406497,0.00034923900848612987,0.0005371086274252358,False,0.26791697559794886,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.439005190273347e-05,1.5110646709955193,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,12,35,523080.920497467,5696624.290406497,0.0006984759486512944,0.0005371086274252358,True,0.2846067924761191,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.5286476366274723e-05,1.4095865782785737,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,12,36,523100.920497467,5696624.290406497,0.0013220101977231469,0.0005371086274252358,True,0.289928096335934,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.5572288187500505e-05,0.774699740433475,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,13,34,523060.920497467,5696644.290406497,0.0,0.0005371086274252358,False,0.26791697559794886,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.439005190273347e-05,1.8351985390045278,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,13,36,523100.920497467,5696644.290406497,0.0015946531213859476,0.0005371086274252358,True,0.289928096335934,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.5572288187500505e-05,0.9585123796142607,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,14,34,523060.920497467,5696664.290406497,0.0003445670052861835,0.0005371086274252358,False,0.26791697559794886,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.439005190273347e-05,1.4453408780889299,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,14,35,523080.920497467,5696664.290406497,0.0009670471911741136,0.0005371086274252358,True,0.2846067924761191,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.5286476366274723e-05,1.3835683475212595,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
151,151,RADIATION,14,36,523100.920497467,5696664.290406497,0.0018625410181992079,0.0005371086274252358,True,0.289928096335934,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.5572288187500505e-05,0.7604002877252596,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,13,35,523080.920497467,5696644.290406497,0.0,0.0005371086274252358,False,0.3038306889623398,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.6319008431822607e-05,1.7976058819802219,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,13,36,523100.920497467,5696644.290406497,0.0009730257497260711,0.0005371086274252358,True,0.32143003592271746,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.72642845407695e-05,1.4020889178121672,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,13,37,523120.920497467,5696644.290406497,0.0015967332526661184,0.0005371086274252358,True,0.32685503841796576,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.7555666105169632e-05,0.7725653740128388,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,14,35,523080.920497467,5696664.290406497,0.00034541981951423704,0.0005371086274252358,False,0.31974262328737335,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.7173652152322535e-05,1.4871867134416719,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,14,37,523120.920497467,5696664.290406497,0.0018668639751952816,0.0005371086274252358,True,0.32685503841796576,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.7555666105169632e-05,0.8782152115878107,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,15,35,523080.920497467,5696684.290406497,0.001032214747430467,0.0005371086274252358,True,0.32685503841796576,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.7555666105169632e-05,0.7493136449453711,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,15,36,523100.920497467,5696684.290406497,0.0015789647260373652,0.0005371086274252358,True,0.32685503841796576,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.7555666105169632e-05,0.8507922999027714,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
152,152,RADIATION,15,37,523120.920497467,5696684.290406497,0.001586333286404187,0.0005371086274252358,True,0.32685503841796576,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.7555666105169632e-05,0.6657300953107743,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
153,153,RADIATION,13,36,523100.920497467,5696644.290406497,0.00034934154892306567,0.0005371086274252358,False,0.34731145988014145,ground_equivalent_excess_gamma_dose_rate,uSv/h,1.865439815052776e-05,1.5001309216958318,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
