mission_step,controller_call_index,mode,candidate_row,candidate_col,candidate_x_m,candidate_y_m,sar_score,sar_reference_score,sar_relevant,sar_cell_radiation_max_excess,radiation_quantity,radiation_unit,radiation_equivalent_priority,max_weight_sum,supported_radiation_cells,total_overlapping_radiation_cells,support_fraction,eligible,chosen,selection_reason,planner_decision_reason
184,184,RADIATION,17,40,523180.920497467,5696724.290406497,0.00034541981951423704,0.0005371086274252358,False,1.7176482401432234,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.225636886626985e-05,1.397320851151219,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
184,184,RADIATION,17,41,523200.920497467,5696724.290406497,0.0,0.0005371086274252358,False,1.7087985826678456,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.178104612829149e-05,1.4725207514623482,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
184,184,RADIATION,18,39,523160.920497467,5696744.290406497,0.0010250721755570905,0.0005371086274252358,True,1.719830340957618,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.237357138360215e-05,0.9134197017692938,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
184,184,RADIATION,18,41,523200.920497467,5696744.290406497,0.0,0.0005371086274252358,False,1.7087985826678458,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.17810461282915e-05,1.8357987952131096,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
184,184,RADIATION,19,39,523160.920497467,5696764.290406497,0.0010105182576075765,0.0005371086274252358,True,1.719830340957618,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.237357138360215e-05,0.7246276822411091,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
184,184,RADIATION,19,40,523180.920497467,5696764.290406497,0.0006783058837113626,0.0005371086274252358,True,1.7176482401432236,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.225636886626986e-05,1.3715290218961065,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
184,184,RADIATION,19,41,523200.920497467,5696764.290406497,0.0003422279226300465,0.0005371086274252358,False,1.7087985826678458,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.17810461282915e-05,1.4869359348848032,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,17,38,523140.920497467,5696724.290406497,0.0006855271639989642,0.0005371086274252358,True,1.7256498085362098,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.268614000795045e-05,0.7382544252086424,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,17,39,523160.920497467,5696724.290406497,0.00034370938622246903,0.0005371086274252358,False,1.7248349887358823,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.264237533349517e-05,1.397320851151219,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,17,40,523180.920497467,5696724.290406497,0.0,0.0005371086274252358,False,1.7214222946693232,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.245907659090399e-05,1.5129541656421173,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,18,38,523140.920497467,5696744.290406497,0.001017425169528062,0.0005371086274252358,True,1.7256498085362098,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.268614000795045e-05,0.9134197017692938,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,18,40,523180.920497467,5696744.290406497,0.0,0.0005371086274252358,False,1.7214222946693232,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.245907659090399e-05,1.8719320813835543,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,19,38,523140.920497467,5696764.290406497,0.0009993268229460785,0.0005371086274252358,True,1.7256498085362098,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.268614000795045e-05,0.7246276822411091,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,19,39,523160.920497467,5696764.290406497,0.0006711902780554455,0.0005371086274252358,True,1.7248349887358825,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.26423753334952e-05,1.3715290218961065,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
185,185,RADIATION,19,40,523180.920497467,5696764.290406497,0.00033897790415923166,0.0005371086274252358,False,1.7214222946693232,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.245907659090399e-05,1.4850279699663687,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,17,37,523120.920497467,5696724.290406497,0.0012936279666263852,0.0005371086274252358,True,1.7251048145837058,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.265686791257201e-05,0.7382544252086424,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,17,38,523140.920497467,5696724.290406497,0.00034181777777649513,0.0005371086274252358,False,1.7251635727258163,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.266002386307792e-05,1.397320851151219,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,17,39,523160.920497467,5696724.290406497,0.0,0.0005371086274252358,False,1.7249204042984343,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.264696307705149e-05,1.5129541656421173,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,18,37,523120.920497467,5696744.290406497,0.0010092042429343901,0.0005371086274252358,True,1.725104814583706,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.265686791257201e-05,0.9134197017692938,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,18,39,523160.920497467,5696744.290406497,0.0,0.0005371086274252358,False,1.7249204042984345,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.26469630770515e-05,1.8719320813835543,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,19,37,523120.920497467,5696764.290406497,0.0012435608546928164,0.0005371086274252358,True,1.7251048145837058,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.265686791257201e-05,0.7246276822411091,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,19,38,523140.920497467,5696764.290406497,0.0006632886344120471,0.0005371086274252358,True,1.7252851431282115,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.266655351427452e-05,1.3715290218961065,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
186,186,RADIATION,19,39,523160.920497467,5696764.290406497,0.0003351520895214143,0.0005371086274252358,False,1.7249204042984345,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.26469630770515e-05,1.4850279699663687,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,18,37,523120.920497467,5696744.290406497,0.0006767410348805867,0.0005371086274252358,True,1.7603095667103266,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.45477455219295e-05,1.363264652573477,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,18,38,523140.920497467,5696744.290406497,0.0,0.0005371086274252358,False,1.7577229330801378,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.440881519805323e-05,2.1311518252677235,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,18,39,523160.920497467,5696744.290406497,0.0,0.0005371086274252358,False,1.747650294158788,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.386780507149362e-05,2.130865209186601,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,19,37,523120.920497467,5696764.290406497,0.0009110976466390128,0.0005371086274252358,True,1.7850005575992849,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.587391994454325e-05,1.3595145200862078,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,19,39,523160.920497467,5696764.290406497,0.0003351520895214143,0.0005371086274252358,False,1.7767293670309838,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.542966716321198e-05,2.0305954478386834,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,20,37,523120.920497467,5696784.290406497,0.0017248886500005277,0.0005371086274252358,True,1.7949516015549158,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.640839910058895e-05,0.7433791965713245,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,20,38,523140.920497467,5696784.290406497,0.0014973190506671172,0.0005371086274252358,True,1.7949516015549158,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.640839910058895e-05,0.9816249759947011,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
187,187,RADIATION,20,39,523160.920497467,5696784.290406497,0.001263862597272957,0.0005371086274252358,True,1.7949516015549158,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.640839910058895e-05,0.8744293059239165,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,19,36,523100.920497467,5696764.290406497,0.0012441290436508265,0.0005371086274252358,True,1.807501282390093,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.708245328538963e-05,0.753177968180164,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,19,37,523120.920497467,5696764.290406497,0.00032874437030321724,0.0005371086274252358,False,1.8039674082178385,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.689264585477432e-05,1.5022811529817384,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,19,38,523140.920497467,5696764.290406497,0.0,0.0005371086274252358,False,1.7948622659221176,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.640360080667772e-05,2.083574338544307,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,20,36,523100.920497467,5696784.290406497,0.0012057836851587047,0.0005371086274252358,True,1.807501282390093,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.708245328538963e-05,0.8412438677871604,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,20,38,523140.920497467,5696784.290406497,0.0009149657743313216,0.0005371086274252358,True,1.805772088392417,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.698957678392527e-05,1.4117822498630757,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,21,36,523100.920497467,5696804.290406497,0.0009198025435660714,0.0005371086274252358,True,1.807501282390093,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.708245328538963e-05,0.639999567685956,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,21,37,523120.920497467,5696804.290406497,0.0012020375717553575,0.0005371086274252358,True,1.807501282390093,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.708245328538963e-05,0.850759774806334,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
188,188,RADIATION,21,38,523140.920497467,5696804.290406497,0.0014872563418842518,0.0005371086274252358,True,1.807501282390093,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.708245328538963e-05,0.750280968540366,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,20,37,523120.920497467,5696784.290406497,0.0,0.0005371086274252358,False,1.8089159057751982,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.715843392785939e-05,1.5117678274810482,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,20,38,523140.920497467,5696784.290406497,0.0003351520895214143,0.0005371086274252358,False,1.8098130892786708,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.720662242786926e-05,1.535191716526625,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,20,39,523160.920497467,5696784.290406497,0.0006741299936806459,0.0005371086274252358,True,1.8101554606028536,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.722501148706941e-05,1.1035483482783977,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,21,37,523120.920497467,5696804.290406497,0.0006222238869454501,0.0005371086274252358,True,1.8118774941791738,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.731750339612518e-05,1.3851678063854647,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,21,39,523160.920497467,5696804.290406497,0.001258333627160345,0.0005371086274252358,True,1.8126311290406116,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.735798177472584e-05,0.9139626546424543,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,22,37,523120.920497467,5696824.290406497,0.0009121795728733401,0.0005371086274252358,True,1.8126311290406116,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.735798177472584e-05,0.7304848892895943,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,22,38,523140.920497467,5696824.290406497,0.0009446985271215874,0.0005371086274252358,True,1.8126311290406116,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.735798177472584e-05,0.8507922999027714,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
189,189,RADIATION,22,39,523160.920497467,5696824.290406497,0.0012340746771704173,0.0005371086274252358,True,1.8126311290406116,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.735798177472584e-05,0.6657300953107743,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,20,38,523140.920497467,5696784.290406497,0.0,0.0005371086274252358,False,1.8113129950242641,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.728718365949754e-05,1.5980920567296508,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,20,39,523160.920497467,5696784.290406497,0.00033897790415923166,0.0005371086274252358,False,1.812843321982493,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.736937884070216e-05,1.5147690413515318,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,20,40,523180.920497467,5696784.290406497,0.0006812058267892781,0.0005371086274252358,True,1.8133916967610393,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.739883252316413e-05,0.7935284960892518,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,21,38,523140.920497467,5696804.290406497,0.0,0.0005371086274252358,False,1.8129239162403241,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.737370762782236e-05,1.7022310495584705,441,441,1.0,False,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,21,40,523180.920497467,5696804.290406497,0.0012690655736367976,0.0005371086274252358,True,1.8133916967610393,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.739883252316413e-05,0.9585123796142607,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,22,38,523140.920497467,5696824.290406497,0.0006200028636280392,0.0005371086274252358,True,1.8130043066881383,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.737802546813073e-05,1.2888981551067742,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,22,39,523160.920497467,5696824.290406497,0.0009093790136768692,0.0005371086274252358,True,1.8132781728216116,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.739273505443554e-05,1.2888981551067742,441,441,1.0,True,False,lower_radiation_equivalent_priority,radiation_priority
190,190,RADIATION,22,40,523180.920497467,5696824.290406497,0.0015169457184842508,0.0005371086274252358,True,1.8133916967610393,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,9.739883252316413e-05,0.7604002877252596,441,441,1.0,True,True,highest_radiation_equivalent_priority,radiation_priority
